time,pos_x,pos_y,pos_z,q,p1,p2,p3
1589542602.0906663,-0.0,17.648338636052646,58.0,0.69171142578125,-0.154541015625,-0.1407470703125,0.6912841796875
1589542602.1006663,-0.0,17.648338636052646,58.0,0.69171142578125,-0.154541015625,-0.1407470703125,0.6912841796875
1589542602.1106663,-0.0,17.648338636052646,58.0,0.69171142578125,-0.154541015625,-0.1407470703125,0.6912841796875
1589542602.1206663,-0.0,17.648338636052646,58.0,0.69171142578125,-0.154541015625,-0.1407470703125,0.6912841796875
1589542602.1306663,-0.0,17.648338636052646,58.0,0.69171142578125,-0.154541015625,-0.1407470703125,0.6912841796875
1589542602.1406662,-0.0,17.648338636052646,58.0,0.69171142578125,-0.154541015625,-0.1407470703125,0.6912841796875
1589542602.1506662,-0.0,17.648338636052646,58.0,0.69171142578125,-0.154541015625,-0.1407470703125,0.6912841796875
1589542602.1606662,-0.0,17.648338636052646,58.0,0.69171142578125,-0.154541015625,-0.1407470703125,0.6912841796875
1589542602.1706662,-0.0,17.648338636052646,58.0,0.69171142578125,-0.154541015625,-0.1407470703125,0.6912841796875
1589542602.1806662,-0.0,17.648338636052646,58.0,0.69171142578125,-0.154541015625,-0.1407470703125,0.6912841796875
1589542602.1906662,-0.0,17.648338636052646,58.0,0.69171142578125,-0.154541015625,-0.1407470703125,0.6912841796875
1589542602.2006662,-0.0,17.648338636052646,58.0,0.69171142578125,-0.154541015625,-0.1407470703125,0.6912841796875
1589542602.2106662,-0.0,17.648338636052646,58.0,0.69171142578125,-0.154541015625,-0.1407470703125,0.6912841796875
1589542602.2206662,-0.0,17.648338636052646,58.0,0.69171142578125,-0.154541015625,-0.1407470703125,0.6912841796875
1589542602.2306662,-0.0,17.648338636052646,58.0,0.6917107487105103,-0.15454033855426033,-0.14074774738323967,0.6912841796875
1589542602.2406662,-0.0,17.648338636052646,58.0,0.691650390625,-0.15447998046875,-0.14083659742449586,0.6912841796875
1589542602.2506661,-0.0,17.648338636052646,58.0,0.691650390625,-0.15447998046875,-0.140869140625,0.6912841796875
1589542602.2606661,-0.0,17.648338636052646,58.0,0.691650390625,-0.15450361542424115,-0.14089277558049115,0.6912841796875
1589542602.2706661,-0.0,17.648338636052646,58.0,0.6916257455207353,-0.154541015625,-0.14102875619830899,0.6912841796875
1589542602.280666,-0.0,17.648338636052646,58.0,0.6915656733598375,-0.154541015625,-0.14131640905972448,0.6912841796875
1589542602.290666,-0.0,17.648338636052646,58.0,0.6915035639703504,-0.1545286374539252,-0.1416271745412736,0.6912841796875
1589542602.300666,-0.0,17.648338636052646,58.0,0.6913767810313137,-0.15445051150006375,-0.14211511828093126,0.6913136486561863
1589542602.310666,-0.0,17.648338636052646,58.0,0.6913210251603266,-0.1544189453125,-0.14236970795244375,0.69134521484375
1589542602.320666,-0.0,17.648338636052646,58.0,0.6912687872417413,-0.15440355286674137,-0.14259405207254308,0.69134521484375
1589542602.330666,-0.0,17.648338636052646,58.0,0.69122314453125,-0.15433999224379272,-0.14289393727482916,0.6913362558875213
1589542602.340666,-0.0,17.648338636052646,58.0,0.6912513563566336,-0.15415120436759921,-0.14367730060498668,0.6911995442113492
1589542602.350666,-0.0,17.648338636052646,58.0,0.6912229946812019,-0.15401194437080123,-0.14440992893774068,0.6911214692208494
1589542602.360666,-0.0,17.648338636052646,58.0,0.691073705187088,-0.153926102557223,-0.14507883081860093,0.691175793890831
1589542602.370666,-0.0,17.648338636052646,58.0,0.6906466313961885,-0.15389168687751537,-0.14598945205137284,0.6913893307862807
